Input Signal, Output Signal, Freq Scale, Mag Spec Input, Phase Spec Input, Impulse Resp, Freq Resp Mag, Freq Resp Phase, Mag Spec Out, Mag Phase Out
-0.103485,-0.000272,2633.658171,17.676872,1.015269,0.000000,-0.158018,1.341847,-14.556765,0.250648,
-0.142731,0.030189,2644.677661,16.700977,0.549217,0.000000,-0.159064,1.334111,-15.340999,-0.446659,
-0.180939,-0.000000,2655.697151,13.975049,-0.058263,0.000000,-0.160085,1.326371,-24.269346,0.941995,
-0.216064,0.000000,2666.716642,1.168412,-0.982019,0.000000,-0.161068,1.318627,-16.632999,0.833350,
-0.241425,-0.000101,2677.736132,4.871145,-0.821516,-0.000000,-0.162022,1.310877,-17.392967,0.120427,
-0.249084,0.004673,2688.755622,7.968120,1.347189,-0.000000,-0.162947,1.303123,-9.989054,1.478920,
-0.239441,0.000000,2699.775112,8.531234,1.373931,-0.000000,-0.163836,1.295364,-5.925258,0.291018,
-0.225342,-0.000000,2710.794603,10.688906,0.724443,0.000000,-0.164695,1.287600,-7.119823,-0.458166,
-0.209503,0.000017,2721.814093,1.108418,-0.599862,0.000000,-0.165523,1.279831,-8.188847,-0.833994,
-0.180054,-0.000533,2732.833583,4.151139,-0.929733,0.000000,-0.166314,1.272057,-11.681141,-1.201976,
-0.127838,0.010831,2743.853073,10.211223,-1.269480,0.000000,-0.167075,1.264278,-9.984982,-1.299603,
-0.065613,0.000000,2754.872564,14.782558,1.532705,-0.000000,-0.167800,1.256493,-5.952011,-1.125211,
-0.003754,-0.000002,2765.892054,13.016225,0.823357,-0.000000,-0.168489,1.248703,-1.005941,-0.146112,
0.069641,-0.000004,2776.911544,15.351116,1.085036,-0.000000,-0.169143,1.240907,5.675201,0.927473,
0.167969,-0.003366,2787.931034,16.904413,0.539454,0.000000,-0.169763,1.233105,-3.882888,-0.232336,
0.284332,0.000000,2798.950525,13.828158,0.249214,0.000000,-0.170349,1.225299,-7.617988,-0.539414,
0.403351,-0.000000,2809.970015,12.958124,-0.166699,0.000000,-0.170897,1.217486,-10.742565,-1.026072,
0.508026,-0.000074,2820.989505,9.625016,-0.271716,-0.000000,-0.171410,1.209667,-10.098391,-1.000406,
0.576111,-0.004265,2832.008996,12.357518,0.103139,-0.000000,-0.171888,1.201842,-16.282928,-0.854210,
0.585297,0.000000,2843.028486,12.519823,-0.404605,-0.000000,-0.172324,1.194011,-14.783150,-0.732824,
0.532043,0.000001,2854.047976,10.301119,-0.989263,-0.000000,-0.172728,1.186174,-13.935461,-0.647574,
0.433990,-0.000040,2865.067466,9.952255,-0.930134,0.000000,-0.173094,1.178330,-16.280865,-0.481106,
0.322113,0.000932,2876.086957,9.677168,-1.385826,0.000000,-0.173422,1.170480,-12.768625,-0.132704,
0.219879,0.000000,2887.106447,10.761734,1.510108,0.000000,-0.173706,1.162623,-7.957123,-0.396247,
0.143616,-0.000000,2898.125937,9.112976,-0.020988,-0.000000,-0.173959,1.154760,-3.677980,0.475683,
0.106110,0.000008,2909.145427,6.363683,-0.401820,-0.000000,-0.174171,1.146889,4.015251,1.090635,
0.099731,-0.000103,2920.164918,9.064675,-0.052077,-0.000000,-0.174343,1.139012,-9.890714,-1.374690,
0.098694,0.001673,2931.184408,3.914212,-1.189649,-0.000000,-0.174476,1.131128,-4.383037,1.253109,
0.090118,-0.000000,2942.203898,1.742684,-1.368084,0.000000,-0.174567,1.123237,-6.040445,0.923267,
0.083435,0.000001,2953.223388,4.562356,1.297908,0.000000,-0.174627,1.115338,-6.095236,0.697519,
0.082825,0.000050,2964.242879,0.178492,1.057771,0.000000,-0.174633,1.107432,-9.694305,0.397412,
0.083252,-0.012469,2975.262369,-0.786733,0.860621,-0.000000,-0.174608,1.099519,-11.556945,0.280295,
0.076996,0.000000,2986.281859,5.005740,1.432003,-0.000000,-0.174538,1.091598,-14.083385,0.210838,
0.057037,-0.000000,2997.301349,9.049469,1.171887,-0.000000,-0.174432,1.083669,-16.821381,0.355711,
0.016937,0.000055,3008.320840,12.704838,0.423975,-0.000000,-0.174283,1.075733,-23.104780,-0.073367,
-0.034454,-0.002469,3019.340330,12.487527,-0.146685,0.000000,-0.174093,1.067788,-22.872103,0.650780,
-0.082001,-0.000000,3030.359820,12.734252,-0.698683,0.000000,-0.173860,1.059835,-19.188215,1.203406,
-0.113708,0.000000,3041.379310,7.727424,-0.609892,0.000000,-0.173587,1.051875,-17.189569,1.112232,
-0.125000,0.000005,3052.398801,9.489413,-0.850676,-0.000000,-0.173272,1.043905,-14.573966,0.856316,
-0.115265,0.000052,3063.418291,8.595252,0.056933,-0.000000,-0.172911,1.035927,-14.847916,0.598062,
-0.088165,0.042454,3074.437781,14.856680,-1.231058,-0.000000,-0.172509,1.027941,-15.804360,0.227567,
-0.059326,-0.000000,3085.457271,15.026902,-1.336175,0.000000,-0.172064,1.019946,-17.404669,0.144605,
-0.047485,0.000001,3096.476762,12.805916,-1.531440,0.000000,-0.171581,1.011942,-26.141384,0.345535,
-0.052551,-0.000034,3107.496252,13.697357,-1.025362,0.000000,-0.171053,1.003929,-42.567059,0.000000,
-0.063446,0.000950,3118.515742,17.648090,-1.235320,0.000000,-0.170483,0.995907,-29.616220,-0.747220,
-0.081940,-0.000000,3129.535232,20.656631,-1.278615,-0.000000,-0.169870,0.987876,-19.898653,-0.877425,
-0.114288,0.000002,3140.554723,23.371721,-1.563559,-0.000000,-0.169214,0.979835,-12.364738,-0.960916,
-0.153259,0.000040,3151.574213,27.084545,-1.545634,-0.000000,-0.168516,0.971785,-11.206916,1.448471,
-0.183228,-0.000790,3162.593703,28.801655,0.993561,0.000000,-0.167768,0.963725,-8.851462,1.250016,
-0.193970,-0.000000,3173.613193,39.176823,-1.331534,0.000000,-0.166980,0.955655,-7.852195,0.481816,
-0.187714,-0.000000,3184.632684,40.898552,-0.834674,0.000000,-0.166152,0.947576,-7.595191,-0.474417,
-0.166992,0.000004,3195.652174,34.523994,1.531609,0.000000,-0.165282,0.939486,4.607109,0.014261,
-0.130859,0.000045,3206.671664,30.144901,0.999067,-0.000000,-0.164362,0.931386,-8.284264,0.204217,
-0.081116,-0.000576,3217.691154,22.814602,0.813938,-0.000000,-0.163405,0.923276,-9.316333,-0.437950,
-0.020050,0.000000,3228.710645,20.134363,0.940080,-0.000000,-0.162397,0.915155,-13.771852,-0.329095,
0.069031,-0.000004,3239.730135,15.913853,1.233238,0.000000,-0.161356,0.907024,-13.432736,0.089572,
0.198639,0.000016,3250.749625,14.954134,1.164051,0.000000,-0.160262,0.898881,-13.649134,-0.162528,
0.344299,0.000202,3261.769115,15.403903,1.358203,0.000000,-0.159132,0.890728,-13.352191,-0.072368,
0.463715,-0.000000,3272.788606,17.717819,1.036165,0.000000,-0.157951,0.882564,-13.533210,0.349472,
0.532104,-0.000000,3283.808096,13.844069,1.033212,-0.000000,-0.156728,0.874389,-10.593954,-0.104896,
0.532990,0.000034,3294.827586,12.227034,0.753753,-0.000000,-0.155466,0.866202,-6.637851,0.027429,
0.459991,0.003251,3305.847076,10.019622,1.042259,-0.000000,-0.154159,0.858003,-4.485172,-0.188522,
0.331879,-0.000000,3316.866567,8.455343,0.954380,0.000000,-0.152806,0.849794,1.943282,-0.574972,
0.187531,-0.000000,3327.886057,8.332632,1.486924,0.000000,-0.151414,0.841572,3.378010,0.311099,
0.058960,-0.000027,3338.905547,10.284614,1.537244,0.000000,-0.149980,0.833339,-2.995692,-1.372169,
-0.039124,0.002111,3349.925037,12.063080,1.290314,-0.000000,-0.148500,0.825092,-37.727894,0.000000,
-0.104523,-0.000000,3360.944528,11.642739,0.956439,-0.000000,-0.146973,0.816835,-17.492592,-0.402269,
-0.143097,-0.000000,3371.964018,9.522470,0.828507,-0.000000,-0.145410,0.808564,-14.735087,-0.260820,
-0.166351,-0.000005,3382.983508,5.608564,0.660205,-0.000000,-0.143803,0.800281,-11.725671,-0.604964,
-0.179230,0.000173,3394.002999,7.318276,0.985163,0.000000,-0.142156,0.791985,-7.314222,-0.910793,
-0.175507,-0.004559,3405.022489,4.597389,0.910451,0.000000,-0.140461,0.783677,-6.920666,1.410849,
-0.153320,-0.000000,3416.041979,3.674534,1.209165,0.000000,-0.138730,0.775355,-17.908899,0.704700,
-0.126770,0.000002,3427.061469,5.738843,1.362903,-0.000000,-0.136956,0.767021,-13.838184,1.411550,
-0.104767,0.000013,3438.080960,3.758874,1.262044,-0.000000,-0.135140,0.758673,-14.394596,0.954194,
-0.093628,0.000513,3449.100450,4.184146,0.966478,-0.000000,-0.133281,0.750312,-20.260281,0.346710,
-0.103271,0.000000,3460.119940,2.992491,1.237582,-0.000000,-0.131386,0.741937,-17.839518,1.029900,
-0.136444,-0.000002,3471.139430,4.038640,1.418294,0.000000,-0.129443,0.733548,-17.985304,0.585811,
-0.179016,0.000008,3482.158921,4.626729,1.519744,0.000000,-0.127465,0.725145,-17.777042,0.680946,
-0.213165,-0.001160,3493.178411,6.081472,1.268373,0.000000,-0.125448,0.716728,-23.061672,0.034360,
-0.233337,0.000000,3504.197901,2.254097,0.997374,-0.000000,-0.123388,0.708297,-18.802010,-0.571280,
-0.244080,-0.000000,3515.217391,-0.004183,1.361797,-0.000000,-0.121291,0.699852,-21.767345,0.513185,
-0.246674,-0.000014,3526.236882,1.198280,1.348376,-0.000000,-0.119155,0.691392,-10.055774,-1.307229,
-0.234070,0.000553,3537.256372,2.464920,1.327242,-0.000000,-0.116977,0.682918,-9.195626,0.498341,
-0.207092,0.009200,3548.275862,2.639538,1.259428,0.000000,-0.114765,0.674428,-11.145908,-0.034099,
-0.179962,-0.000000,3559.295352,-0.720427,1.375618,0.000000,-0.112516,0.665924,-12.039200,-0.561333,
-0.164551,0.000000,3570.314843,0.275831,1.443463,0.000000,-0.110228,0.657404,-12.756755,-0.720350,
-0.166229,0.000159,3581.334333,2.651453,-1.557183,-0.000000,-0.107901,0.648869,-12.214555,-1.123557,
-0.186493,-0.004616,3592.353823,4.077597,1.354766,-0.000000,-0.105541,0.640318,-9.640795,0.855121,
-0.217224,-0.000000,3603.373313,3.231560,1.078097,-0.000000,-0.103139,0.631753,-11.249724,1.506869,
-0.240692,0.000001,3614.392804,1.157998,0.849983,-0.000000,-0.100704,0.623171,-5.988990,-1.017186,
-0.247498,-0.000072,3625.412294,1.102140,1.108036,0.000000,-0.098238,0.614573,-8.759002,1.505823,
-0.241730,-0.000316,3636.431784,-2.687359,1.213009,0.000000,-0.095733,0.605958,-10.707699,1.149266,
-0.232880,0.000000,3647.451274,-1.506646,1.240549,0.000000,-0.093196,0.597329,-11.680370,0.991784,
-0.222748,0.000000,3658.470765,-0.635619,1.392965,-0.000000,-0.090626,0.588682,-14.249237,0.514403,
-0.204437,0.000000,3669.490255,1.424865,1.381137,-0.000000,-0.088019,0.580019,-16.262636,0.669211,
-0.167023,-0.001199,3680.509745,2.757127,1.160772,-0.000000,-0.085385,0.571339,-20.891350,0.848967,
-0.094971,0.000189,3691.529235,2.802411,1.206086,0.000000,-0.082717,0.562642,-17.390396,0.623047,
0.022583,-0.000000,3702.548726,2.097909,0.986683,0.000000,-0.080012,0.553929,-26.481205,1.358141,
0.173279,0.000001,3713.568216,0.355971,0.919392,0.000000,-0.077287,0.545198,-21.766802,0.770659,
0.321930,0.000022,3724.587706,1.778203,0.614132,0.000000,-0.074526,0.536450,-18.393518,1.386267,
0.428833,0.000759,3735.607196,-2.086835,0.395995,-0.000000,-0.071735,0.527684,-17.053665,1.544379,
0.464966,0.000000,3746.626687,-1.973593,-0.433439,-0.000000,-0.068917,0.518900,-26.399357,0.798567,
0.427887,0.000000,3757.646177,-11.844260,0.072926,-0.000000,-0.066068,0.510099,-19.577959,-0.996127,
0.343842,-0.000058,3768.665667,-1.814700,1.120193,0.000000,-0.063196,0.501280,-15.185313,-1.516014,
0.244965,0.000175,3779.685157,0.274925,-0.136964,0.000000,-0.060294,0.492443,-14.264669,1.334534,
0.148102,-0.000000,3790.704648,-4.495056,-0.746161,0.000000,-0.057371,0.483587,-18.638857,-1.136833,
0.059662,0.000002,3801.724138,-3.096332,-0.498140,0.000000,-0.054418,0.474713,-6.277574,1.436181,
-0.015350,-0.000028,3812.743628,0.382368,-0.202265,-0.000000,-0.051441,0.465821,-6.523438,0.645970,
-0.073944,0.000106,3823.763118,2.390819,-0.859877,-0.000000,-0.048441,0.456910,-10.502461,0.322880,
-0.118896,-0.000000,3834.782609,-2.991234,-0.264520,-0.000000,-0.045415,0.447980,-13.049392,0.141762,
-0.154907,0.000000,3845.802099,-3.177082,-0.925338,0.000000,-0.042370,0.439031,-13.847752,0.148540,
-0.178589,0.000003,3856.821589,-3.400538,-1.179281,0.000000,-0.039306,0.430063,-23.090626,-0.386710,
-0.181244,-0.000292,3867.841079,-3.555429,-0.606518,0.000000,-0.036216,0.421075,-3.493329,1.146602,
-0.159088,0.007665,3878.860570,-3.022563,-1.086019,0.000000,-0.033107,0.412068,2.595632,-0.764446,
-0.127411,0.000000,3889.880060,-8.046458,-0.857092,-0.000000,-0.029982,0.403042,4.064113,0.119897,
-0.103668,0.000001,3900.899550,0.267238,-0.099615,-0.000000,-0.026833,0.393996,-2.492810,-0.365685,
-0.097839,-0.000217,3911.919040,3.737348,-0.356973,-0.000000,-0.023674,0.384930,-4.742639,-0.599572,
-0.108948,0.007422,3922.938531,4.678280,-0.233726,0.000000,-0.020495,0.375844,-9.300830,-0.597220,
-0.135071,0.000000,3933.958021,6.072539,-0.531703,0.000000,-0.017301,0.366737,-11.973189,-1.029881,
-0.174164,-0.000000,3944.977511,6.772086,-0.827888,0.000000,-0.014090,0.357611,-12.451864,-0.533231,
-0.217621,0.000056,3955.997001,5.425576,-0.963626,-0.000000,-0.010870,0.348464,-13.849054,-0.456891,
-0.249023,-0.001723,3967.016492,3.065195,-0.881389,-0.000000,-0.007629,0.339297,-12.271986,-0.597925,
-0.257568,-0.000000,3978.035982,4.708752,-0.274272,-0.000000,-0.004385,0.330109,-12.049363,-0.234858,
-0.241760,-0.000000,3989.055472,7.697423,-0.731815,-0.000000,-0.001122,0.320900,-8.502244,-0.302689,
-0.211182,0.000008,4000.074963,7.995535,-0.838487,0.000000,0.002144,0.311670,-7.140098,-0.761383,
-0.180267,0.000480,4011.094453,8.876186,-0.904542,0.000000,0.005423,0.302419,4.084750,-0.533239,
-0.167206,0.031372,4022.113943,7.925744,-1.179155,0.000000,0.008710,0.293147,-4.302597,-0.098168,
-0.179077,0.000000,4033.133433,9.993608,-1.045197,-0.000000,0.012006,0.283853,-8.800387,-1.010842,
-0.204926,0.000000,4044.152924,8.429207,-1.216570,-0.000000,0.015303,0.274538,-9.296804,1.209887,
-0.227539,-0.000056,4055.172414,8.239058,-1.445238,-0.000000,0.018614,0.265201,-10.670891,1.022564,
-0.237976,-0.005928,4066.191904,8.619059,1.540773,-0.000000,0.021922,0.255843,-10.918631,0.195697,
-0.232269,-0.000000,4077.211394,7.167013,1.382728,0.000000,0.025236,0.246463,-20.524508,-0.019137,
-0.209503,0.000001,4088.230885,4.594306,1.450354,0.000000,0.028553,0.237060,-23.271931,-0.171538,
-0.170227,-0.000030,4099.250375,6.817271,-1.492718,0.000000,0.031871,0.227636,-30.695860,0.000000,
-0.117981,0.001408,4110.269865,7.408106,1.262798,-0.000000,0.035188,0.218190,-30.967140,0.000000,
-0.049927,0.000000,4121.289355,3.958202,1.063839,-0.000000,0.038510,0.208721,-20.195597,-0.661651,
0.044250,-0.000002,4132.308846,1.912374,1.057186,-0.000000,0.041827,0.199229,-18.338209,-0.587181,
0.178772,0.000035,4143.328336,-1.916212,-0.887248,-0.000000,0.045139,0.189715,-19.352503,-1.007844,
0.347900,0.000008,4154.347826,3.025639,-1.198930,0.000000,0.048452,0.180178,-15.616523,-1.403358,
0.522186,0.000000,4165.367316,8.506660,-0.693780,0.000000,0.051755,0.170619,-20.799082,1.139641,
0.666931,-0.000000,4176.386807,11.108220,-1.161405,0.000000,0.055058,0.161037,-24.219181,0.401703,
0.753540,0.000004,4187.406297,12.474181,-1.292215,-0.000000,0.058353,0.151432,-23.681540,0.829528,
0.767456,0.000137,4198.425787,14.520440,1.308606,-0.000000,0.061638,0.141803,-17.676249,0.417945,
0.713837,-0.010070,4209.445277,14.579401,1.239019,-0.000000,0.064919,0.132151,-14.255791,-0.235234,
0.611603,0.000000,4220.464768,10.846132,0.738489,0.000000,0.068187,0.122476,-11.895144,-0.500199,
0.478943,-0.000000,4231.484258,14.356931,0.143406,0.000000,0.071447,0.112777,-9.387107,-0.616695,
0.333344,0.000070,4242.503748,-1.273840,-0.324469,0.000000,0.074689,0.103055,-7.557436,-0.915450,
0.194580,-0.001728,4253.523238,6.752067,0.700542,0.000000,0.077925,0.093309,-5.372931,-1.276244,
0.073364,0.000000,4264.542729,22.966953,-0.404304,-0.000000,0.081145,0.083540,-5.866205,-1.533955,
-0.027252,-0.000000,4275.562219,34.133675,-0.005733,-0.000000,0.084351,0.073746,-5.058832,1.272000,
-0.103851,-0.000043,4286.581709,17.273518,1.446813,-0.000000,0.087551,0.063929,-9.629454,0.798818,
-0.145050,0.002211,4297.601199,14.148864,-1.523437,0.000000,0.090723,0.054088,2.946558,1.480938,
-0.143158,0.000000,4308.620690,10.635248,0.552604,0.000000,0.093878,0.044222,-1.422287,-1.136516,
-0.107239,0.000000,4319.640180,-0.445033,-0.661045,0.000000,0.097010,0.034332,-8.222685,-0.400524,
-0.049347,-0.000014,4330.659670,8.083273,-0.880905,0.000000,0.100136,0.024418,-12.919022,-0.890581,
0.026733,0.000122,4341.679160,12.453543,1.469869,-0.000000,0.103241,0.014479,-18.724632,-0.691751,
0.108612,0.097189,4352.698651,12.411171,0.805151,-0.000000,0.106315,0.004516,-17.043465,0.006037,
0.174896,-0.000000,4363.718141,11.023859,0.414573,-0.000000,0.109371,-0.005472,-17.636108,-0.099661,
0.214722,0.000000,4374.737631,11.645761,-0.025006,0.000000,0.112405,-0.015484,-22.457069,-0.055263,
0.223785,0.000057,4385.757121,11.082455,-0.556834,0.000000,0.115424,-0.025522,-13.198020,0.533858,
0.195435,0.000066,4396.776612,7.433007,-1.106097,0.000000,0.118406,-0.035584,-14.968772,0.401732,
0.137817,-0.000000,4407.796102,0.885138,-1.132130,0.000000,0.121369,-0.045670,-9.791821,-0.120751,
0.076141,-0.000000,4418.815592,2.159399,-1.076975,-0.000000,0.124294,-0.055783,-5.077528,-0.488766,
0.026062,-0.000007,4429.835082,4.619547,-0.393819,-0.000000,0.127209,-0.065920,5.174441,-1.538124,
-0.013916,-0.000330,4440.854573,1.365782,-1.143607,-0.000000,0.130083,-0.076082,0.295480,-0.596533,
-0.051117,-0.000000,4451.874063,0.584036,-1.050315,0.000000,0.132935,-0.086270,-4.949097,0.654225,
-0.089539,0.000001,4462.893553,0.636223,-1.041123,0.000000,0.135754,-0.096483,-10.597846,1.053575,
-0.130951,-0.000025,4473.913043,1.641446,-1.458670,0.000000,0.138549,-0.106722,-12.325538,0.980241,
-0.178223,-0.000056,4484.932534,-1.058329,-1.395663,-0.000000,0.141309,-0.116986,-8.859708,0.562781,
-0.231201,0.011318,4495.952024,-2.425886,-1.067791,-0.000000,0.144035,-0.127276,-7.762374,0.039569,
-0.277100,0.000000,4506.971514,1.160008,-0.890303,-0.000000,0.146731,-0.137592,-7.037934,-0.817298,
-0.301208,-0.000007,4517.991004,0.950264,-1.243046,-0.000000,0.149391,-0.147933,-10.876444,1.064788,
-0.302551,-0.000007,4529.010495,-0.343774,-1.024733,0.000000,0.152023,-0.158300,-20.577465,-0.809513,
-0.290100,0.004192,4540.029985,0.824091,-1.149997,0.000000,0.154624,-0.168693,-20.292400,1.126440,
-0.275970,-0.000000,4551.049475,-0.120207,-1.446366,0.000000,0.157182,-0.179113,-30.449333,0.243582,
-0.264465,-0.000000,4562.068966,-0.737068,1.427919,-0.000000,0.159706,-0.189558,-17.103525,0.344149,
-0.242645,-0.000049,4573.088456,-8.297046,0.985930,-0.000000,0.162197,-0.200030,-18.225677,-0.551475,
-0.183655,0.002669,4584.107946,-7.905908,0.141263,-0.000000,0.164651,-0.210528,-16.563660,-0.803533,
-0.076416,-0.000000,4595.127436,0.153211,-0.410563,-0.000000,0.167072,-0.221052,-15.917354,1.150167,
0.067749,-0.000000,4606.146927,0.152822,-0.859334,0.000000,0.169449,-0.231603,-17.174564,0.641280,
0.223450,0.000043,4617.166417,-0.997581,-0.769976,0.000000,0.171787,-0.242180,-22.168573,-1.334680,
0.368225,-0.002797,4628.185907,0.847510,-0.796639,0.000000,0.174094,-0.252784,-14.321745,0.762674,
0.480255,-0.000000,4639.205397,1.123338,-1.092980,-0.000000,0.176359,-0.263415,-11.415363,-1.162407,
0.536407,0.000000,4650.224888,0.615230,-1.366467,-0.000000,0.178585,-0.274073,-11.182769,0.674477,
0.531006,0.000008,4661.244378,-2.051920,-0.868030,-0.000000,0.180777,-0.284757,-13.741792,0.074796,
0.481964,-0.000391,4672.263868,0.306562,-1.363395,-0.000000,0.182928,-0.295469,-16.679779,-0.285286,
0.409546,-0.017721,4683.283358,-4.648146,-0.498032,0.000000,0.185033,-0.306208,-13.794367,0.000821,
0.319946,0.000000,4694.302849,0.504451,-0.701130,0.000000,0.187106,-0.316974,-10.063589,0.462008,
0.225220,-0.000001,4705.322339,0.141473,-1.315937,0.000000,0.189138,-0.327768,-0.203066,1.478366,
0.139191,-0.000009,4716.341829,-0.859178,-0.778401,-0.000000,0.191128,-0.338589,5.625881,-0.427705,
0.065063,-0.000347,4727.361319,0.746113,-0.756441,-0.000000,0.193077,-0.349437,-5.791448,1.093748,
0.003021,0.000000,4738.380810,0.529011,-0.885812,-0.000000,0.194992,-0.360314,-12.312883,0.616199,
-0.037262,0.000000,4749.400300,2.731983,-0.768814,0.000000,0.196859,-0.371218,-12.488272,-0.240872,
-0.051910,0.000019,4760.419790,3.446737,-0.776907,0.000000,0.198693,-0.382150,-13.060760,-0.264147,
-0.046692,-0.000618,4771.439280,4.250764,-0.923284,0.000000,0.200484,-0.393110,-22.365137,-1.098082,
-0.027740,0.000000,4782.458771,4.172174,-1.041398,0.000000,0.202236,-0.404099,-26.707478,-0.581128,
0.003113,-0.000000,4793.478261,4.664850,-1.248597,-0.000000,0.203946,-0.415116,-28.621140,0.487794,
0.035522,0.000020,4804.497751,4.948505,-1.215893,-0.000000,0.205617,-0.426162,-24.575949,1.300858,
0.049103,-0.000204,4815.517241,5.258365,-1.370143,-0.000000,0.207254,-0.437236,-24.385830,1.281088,
0.029327,0.069607,4826.536732,4.555740,1.515554,0.000000,0.208848,-0.448339,-14.062459,1.114995,
-0.027161,-0.000000,4837.556222,3.904530,1.462271,0.000000,0.210402,-0.459471,-8.503066,-0.817128,
-0.112518,0.000007,4848.575712,2.024750,1.554613,0.000000,0.211919,-0.470633,4.372592,-0.636734,
-0.208282,-0.000092,4859.595202,1.546926,1.552795,0.000000,0.213396,-0.481824,-20.917356,-0.645750,
-0.293365,-0.002925,4870.614693,2.614779,-1.532408,-0.000000,0.214836,-0.493044,-5.929743,-0.611187,
-0.355133,0.000000,4881.634183,2.356570,1.524798,-0.000000,0.216244,-0.504294,-6.379417,-1.132230,
-0.391602,-0.000000,4892.653673,1.639368,1.390336,-0.000000,0.217609,-0.515574,-5.880045,-1.331291,
-0.402985,0.000008,4903.673163,1.526033,1.243525,0.000000,0.218937,-0.526884,-7.425756,1.405143,
-0.395721,-0.000313,4914.692654,1.045770,1.228778,0.000000,0.220235,-0.538225,-8.785732,0.943103,
-0.384125,-0.000000,4925.712144,-2.303131,1.252637,0.000000,0.221492,-0.549596,-11.737596,0.830749,
-0.378693,-0.000000,4936.731634,-0.412992,1.339665,0.000000,0.222718,-0.560999,-14.873485,0.560650,
-0.373138,-0.000019,4947.751124,-7.261943,1.243950,-0.000000,0.223904,-0.572432,-17.022003,0.239472,
-0.351471,0.001976,4958.770615,-4.133136,-1.271063,-0.000000,0.225061,-0.583897,-20.822279,0.457360,
